text_id,gold_label,GLAD_label,GLADconf0,GLADconf1,GLADconf2,GLADconf3,GLADconf4,GLADconf5,GLADconf6,GLADconf7
110,4,4,0.275774549002,0.0400213633313,0.0400213633313,0.0400213633313,0.48409727101,0.0400213633313,0.0400213633313,0.0400213633313
111,4,4,0.0400213633313,0.275774549002,0.0400213633313,0.0400213633313,0.48409727101,0.0400213633313,0.0400213633313,0.0400213633313
112,4,4,3.08660439048e-20,3.08660439048e-20,3.08660439048e-20,3.08660439048e-20,1.0,3.08660439048e-20,3.08660439048e-20,3.08660439048e-20
113,5,2,0.0444394469521,0.0444394469521,0.404197082278,0.0444394469521,0.0444394469521,0.32916623601,0.0444394469521,0.0444394469521
114,0,0,0.715164723156,0.108434845447,0.0147494040902,0.0147494040902,0.0147494040902,0.102653410946,0.0147494040902,0.0147494040902
115,1,1,9.83532590767e-14,0.999999999999,9.83532590767e-14,9.83532590767e-14,9.83532590767e-14,9.83532590767e-14,9.83532590767e-14,9.83532590767e-14
116,1,2,0.13308851183,0.0170443787466,0.764645215691,0.0170443787466,0.0170443787466,0.0170443787466,0.0170443787466,0.0170443787466
117,1,0,0.773105486524,0.139045015555,0.0146415829869,0.0146415829869,0.0146415829869,0.0146415829869,0.0146415829869,0.0146415829869
118,1,2,0.105972964566,0.118381363167,0.703910608768,0.0143470126999,0.0143470126999,0.0143470126999,0.0143470126999,0.0143470126999
119,1,1,0.0345610044963,0.946146237222,0.00321545971358,0.00321545971358,0.00321545971358,0.00321545971358,0.00321545971358,0.00321545971358
120,1,1,7.90656580438e-258,1.0,3.38698465693e-257,3.38698465693e-257,3.38698465693e-257,3.38698465693e-257,3.38698465693e-257,3.38698465693e-257
121,1,1,2.94813541043e-178,1.0,2.00283805802e-251,2.94813541043e-178,2.94813541043e-178,2.94813541043e-178,2.94813541043e-178,2.94813541043e-178
122,0,0,0.726875365071,0.0134038308595,0.108807728361,0.0134038308595,0.0134038308595,0.0972977522701,0.0134038308595,0.0134038308595
123,1,1,4.28535105768e-205,1.0,4.28535105768e-205,4.28535105768e-205,4.28535105768e-205,4.28535105768e-205,4.28535105768e-205,4.28535105768e-205
124,0,0,1.0,4.30894732819e-78,4.30894732819e-78,4.30894732819e-78,4.30894732819e-78,4.30894732819e-78,4.30894732819e-78,4.30894732819e-78
125,1,1,0.0111351901924,0.761387548501,0.0842048262138,0.0111351901924,0.0111351901924,0.0987316743236,0.0111351901924,0.0111351901924
126,0,0,1.0,3.771619495e-35,3.771619495e-35,3.771619495e-35,3.771619495e-35,3.771619495e-35,3.771619495e-35,3.771619495e-35
127,1,1,4.25508753776e-125,1.0,4.25508753776e-125,4.25508753776e-125,4.25508753776e-125,4.25508753776e-125,4.25508753776e-125,4.25508753776e-125
128,0,0,1.0,2.68988151144e-234,2.68988151144e-234,2.68988151144e-234,2.68988151144e-234,2.68988151144e-234,2.68988151144e-234,2.68988151144e-234
129,1,0,0.958968630456,0.0246518510201,0.00272991975405,0.00272991975405,0.00272991975405,0.00272991975405,0.00272991975405,0.00272991975405
130,0,0,1.0,5.43107604064e-72,1.25071274532e-72,5.43107604064e-72,5.43107604064e-72,5.43107604064e-72,5.43107604064e-72,5.43107604064e-72
131,1,1,2.38809357701e-26,1.0,2.16422070827e-27,2.16422070827e-27,2.16422070827e-27,2.16422070827e-27,2.16422070827e-27,2.16422070827e-27
132,0,0,1.0,4.73716793871e-18,4.73716793871e-18,4.73716793871e-18,4.73716793871e-18,4.73716793871e-18,4.73716793871e-18,4.73716793871e-18
133,0,0,0.999999999953,6.78175530003e-12,6.78175530003e-12,6.78175530003e-12,6.78175530003e-12,6.78175530003e-12,6.78175530003e-12,6.78175530003e-12
134,0,0,1.0,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101
135,0,0,1.0,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101
136,1,1,3.7824080625e-10,0.999999999451,2.83817291501e-11,2.83817291501e-11,2.83817291501e-11,2.83817291501e-11,2.83817291501e-11,2.83817291501e-11
137,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0,0,1.0,7.59148288273e-59,7.59148288273e-59,7.59148288273e-59,7.59148288273e-59,1.63127129949e-59,7.59148288273e-59,7.59148288273e-59
139,0,0,0.999938881635,3.91855903475e-05,3.65546244998e-06,3.65546244998e-06,3.65546244998e-06,3.65546244998e-06,3.65546244998e-06,3.65546244998e-06
140,0,0,1.0,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101,8.25483765359e-101
141,0,0,1.0,1.04641991949e-255,1.04641991949e-255,1.04641991949e-255,1.04641991949e-255,1.04641991949e-255,1.04641991949e-255,1.04641991949e-255
142,1,1,2.38380555902e-09,0.999999996051,2.60850684105e-10,2.60850684105e-10,2.60850684105e-10,2.60850684105e-10,2.60850684105e-10,2.60850684105e-10
143,0,0,1.0,2.2687855674e-20,2.11555125145e-19,2.2687855674e-20,2.2687855674e-20,2.2687855674e-20,2.2687855674e-20,2.2687855674e-20
144,1,1,0.345908412767,0.619162869691,0.00582145292361,0.00582145292361,0.00582145292361,0.00582145292361,0.00582145292361,0.00582145292361
145,0,1,0.390968993086,0.571378863885,0.00627535717153,0.00627535717153,0.00627535717153,0.00627535717153,0.00627535717153,0.00627535717153
146,0,1,8.99200036748e-06,0.999986668188,7.23301989184e-07,7.23301989184e-07,7.23301989184e-07,7.23301989184e-07,7.23301989184e-07,7.23301989184e-07
147,1,1,2.19810743707e-10,0.999999998681,2.10954670656e-14,2.19810743707e-10,2.19810743707e-10,2.19810743707e-10,2.19810743707e-10,2.19810743707e-10
148,1,1,0.260225255524,0.323519255536,0.243542870594,0.0345425236693,0.0345425236693,0.0345425236693,0.0345425236693,0.0345425236693
149,1,1,0.33161663889,0.401197304425,0.0445310094476,0.0445310094476,0.0445310094476,0.0445310094476,0.0445310094476,0.0445310094476
150,0,4,2.80481568539e-131,2.80481568539e-131,2.80481568539e-131,2.80481568539e-131,1.0,2.80481568539e-131,2.80481568539e-131,2.80481568539e-131
151,0,4,1.23597635413e-73,5.50494111614e-73,5.50494111614e-73,5.50494111614e-73,1.0,5.50494111614e-73,5.50494111614e-73,5.50494111614e-73
152,0,4,0.00243402268408,0.000192155197319,0.00130923236353,0.000192155197319,0.995295968966,0.000192155197319,0.000192155197319,0.000192155197319
153,0,0,0.988147722018,0.000561339305908,0.00356293256955,0.000561339305908,0.00548264888277,0.000561339305908,0.000561339305908,0.000561339305908
154,0,0,1.0,2.53456446088e-189,2.53456446088e-189,2.53456446088e-189,2.53456446088e-189,2.53456446088e-189,2.53456446088e-189,2.53456446088e-189
155,1,1,0.000456204615265,0.999294281387,4.15856663106e-05,4.15856663106e-05,4.15856663106e-05,4.15856663106e-05,4.15856663106e-05,4.15856663106e-05
156,0,1,2.56398393725e-05,0.999958195342,2.69413642052e-06,2.69413642052e-06,2.69413642052e-06,2.69413642052e-06,2.69413642052e-06,2.69413642052e-06
157,1,1,1.34989537761e-76,1.0,1.34989537761e-76,1.34989537761e-76,1.34989537761e-76,1.34989537761e-76,1.34989537761e-76,1.34989537761e-76
158,1,1,0.382572109298,0.574135071498,0.00721546986734,0.00721546986734,0.00721546986734,0.00721546986734,0.00721546986734,0.00721546986734
159,0,0,0.99997859084,1.7439885549e-07,2.03627670362e-05,1.7439885549e-07,1.7439885549e-07,1.7439885549e-07,1.7439885549e-07,1.7439885549e-07
160,0,0,1.0,2.70230363627e-23,2.70230363627e-23,2.70230363627e-23,2.70230363627e-23,2.70230363627e-23,2.70230363627e-23,2.70230363627e-23
161,0,0,1.0,7.59148288273e-59,1.63127129949e-59,7.59148288273e-59,7.59148288273e-59,7.59148288273e-59,7.59148288273e-59,7.59148288273e-59
162,4,4,8.52677197938e-09,1.01874422135e-09,1.01874422135e-09,1.01874422135e-09,0.999999985361,1.01874422135e-09,1.01874422135e-09,1.01874422135e-09
163,0,0,1.0,3.05207109588e-79,3.05207109588e-79,3.05207109588e-79,3.05207109588e-79,3.05207109588e-79,3.05207109588e-79,3.05207109588e-79
164,0,4,0.348788546919,0.0058885977669,0.0058885977669,0.0058885977669,0.615879866479,0.0058885977669,0.0058885977669,0.0058885977669
165,1,4,0.000753210286263,0.0107292952451,0.000753210286263,0.000753210286263,0.984751443037,0.000753210286263,0.000753210286263,0.000753210286263
166,1,0,0.999114175779,0.00059219853145,5.44281976418e-05,5.44281976418e-05,5.44281976418e-05,2.14847009819e-05,5.44281976418e-05,5.44281976418e-05
167,1,0,1.0,3.64654243676e-35,3.44926458618e-36,3.44926458618e-36,3.44926458618e-36,3.44926458618e-36,3.44926458618e-36,3.44926458618e-36
168,4,4,2.22903088476e-05,1.02417813342e-06,1.02417813342e-06,1.02417813342e-06,0.999971564622,1.02417813342e-06,1.02417813342e-06,1.02417813342e-06
169,1,1,0.0445310094476,0.401197304425,0.0445310094476,0.0445310094476,0.0445310094476,0.33161663889,0.0445310094476,0.0445310094476
170,1,2,0.129386864044,0.0147788567466,0.781939995476,0.0147788567466,0.0147788567466,0.0147788567466,0.0147788567466,0.0147788567466
171,0,0,0.711335173166,0.0134345792438,0.0912396456151,0.0134345792438,0.0134345792438,0.0134345792438,0.130252285,0.0134345792438
172,0,6,0.13296485895,0.00249155148492,0.00249155148492,0.00249155148492,0.00249155148492,0.00249155148492,0.85208583214,0.00249155148492
173,0,0,1.0,5.40051925909e-47,5.40051925909e-47,5.40051925909e-47,5.40051925909e-47,5.40051925909e-47,5.40051925909e-47,5.40051925909e-47
174,0,4,0.0612602141941,0.000638400818415,0.000638400818415,0.000638400818415,0.935281136537,0.000638400818415,0.000266645177136,0.000638400818415
175,0,4,6.69699593917e-05,6.69699593917e-05,0.000734957191311,6.69699593917e-05,0.998863223052,6.69699593917e-05,6.69699593917e-05,6.69699593917e-05
176,0,0,1.0,7.47077281743e-66,1.31523191245e-66,7.47077281743e-66,7.47077281743e-66,7.47077281743e-66,7.47077281743e-66,7.47077281743e-66
177,0,2,0.194090148233,0.00247946863585,0.790735652169,0.00247946863585,0.00247946863585,0.00247946863585,0.00277685641874,0.00247946863585
178,7,0,0.290776218025,0.0362143944879,0.265977870872,0.0362143944879,0.0362143944879,0.0362143944879,0.262173938664,0.0362143944879
179,0,0,0.961838650182,0.00234520472807,0.00234520472807,0.00234520472807,0.00234520472807,0.00234520472807,0.0240901214494,0.00234520472807
180,0,0,0.999934357499,8.12742877305e-07,6.07660439719e-05,8.12742877305e-07,8.12742877305e-07,8.12742877305e-07,8.12742877305e-07,8.12742877305e-07
181,0,0,1.0,1.31892189854e-117,1.31892189854e-117,1.31892189854e-117,1.31892189854e-117,1.31892189854e-117,1.31892189854e-117,1.31892189854e-117
182,0,0,0.999999999999,5.44464478768e-14,6.00817924226e-13,5.44464478768e-14,5.44464478768e-14,5.44464478768e-14,5.44464478768e-14,5.44464478768e-14
183,0,0,0.997751335954,3.02254820245e-05,0.00206731115428,3.02254820245e-05,3.02254820245e-05,3.02254820245e-05,3.02254820245e-05,3.02254820245e-05
184,0,4,0.00352629458876,4.04091080354e-05,4.04091080354e-05,4.04091080354e-05,0.996231250763,4.04091080354e-05,4.04091080354e-05,4.04091080354e-05
